TAZ,Work_0,Work_1,Work_2,Work_3,Work_4,University,School,Escort,Maintenance,Discretionary,AtWork
2065,1.0881,0.64353,0.77766,0.49537,-0.68105,1.94724,0,0,0,0,0
2066,1.65807,0.94127,1.14899,0.74938,-0.6761,2.10456,0.42265,0,0,0,0
2067,1.28938,0.45417,1.01175,0.60234,-0.47602,1.60629,0,0,0,0,0
2068,1.18557,0.56783,1.49009,0.53426,-0.60448,1.66797,-0.16192,0,0,0,0
2069,1.08698,0.64685,1.01068,0.36435,-0.6619,0,0,0,0,0,0
2070,-2.07519,-0.59416,0.59842,0.4744,0.20184,2.72031,-4.25467,0,0,0,0
2071,1.73445,0.55673,1.38971,1.13646,-0.43992,0,0.35509,0,0,0,0
2072,1.55965,1.09755,0.99413,0.3779,-0.8479,1.74251,0,0,0,0,0
2073,2.09148,1.18062,1.15499,0.45804,-0.68866,1.92087,0.31164,0,0,0,0
2074,1.33292,0.36698,0.44242,0.6037,-0.8906,0,0,0,0,0,0
2075,1.663,0.94386,1.16206,0.624,-0.4821,1.98484,0,0,0,0,0
2076,-1.29322,0.09491,1.29641,1.2927,0.6667,0,0,0,0,0,0
2077,-1.21798,0.05846,1.68984,1.25562,1.15957,3.74905,0,0,0,0,0
2078,1.54211,0.52288,1.24298,0.65538,-0.70022,1.62111,0.01425,0,0,0,0
2079,1.65558,1.08349,1.40551,0.36181,-0.68122,0,0,0,0,0,0
2080,1.28743,0.66122,0.9057,0.40504,-0.8221,1.93117,0,0,0,0,0
2081,-2.1338,-0.4662,0.68235,0.57322,0.27405,2.83583,-2.3642,0,0,0,0
2082,1.23158,0.80716,0.94332,0.35874,-0.63007,1.51441,0,0,0,0,0
2083,1.14219,0.45292,0.97619,0.61219,-0.65855,1.60799,0.24789,0,0,0,0
2084,1.56095,0.94142,1.01709,0.62544,-0.72664,1.94827,0,0,0,0,0
2085,1.78748,1.02953,1.15473,0.32899,-0.60047,1.89998,0.40137,0,0,0,0
2086,1.02175,0.75124,1.1441,0.86885,-0.43111,0,0,0,0,0,0
2087,1.52961,0.69434,1.17526,0.59916,-0.64231,0,0,0,0,0,0
2088,1.3492,0.73001,0.96823,0.47303,-0.6419,2.16391,0,0,0,0,0
2089,1.60843,0.85024,1.22919,0.64054,-0.56548,1.72858,0.56106,0,0,0,0
2090,1.28486,0.77701,1.04965,0.65579,-0.55162,1.96079,0,0,0,0,0
2091,1.8406,1.13648,1.578,1.19993,0.06729,0,0,0,0,0,0
2092,-2.00497,-0.41118,0.78199,0.46301,-0.02793,2.90478,-3.71443,0,0,0,0
2093,2.29875,1.17489,1.27312,0.55926,-0.68972,1.7875,0.45597,0,0,0,0
2094,1.87193,1.05316,0.99413,0.37304,-0.90825,1.5808,0.5165,0,0,0,0
2095,1.14777,1.96576,1.58756,0.60327,-1.12512,0,0,0,0,0,0
2096,1.56943,0.83385,0.94248,0.80013,-0.46426,0,0,0,0,0,0
2097,1.75132,1.13024,1.08537,0.5147,-0.46266,1.61977,0,0,0,0,0
2098,1.38349,0.78481,1.0112,0.63219,-0.47898,1.89631,0.13351,0,0,0,0
2099,1.47844,0.47494,1.30805,0.07456,-0.8706,0,0,0,0,0,0
2100,1.27745,0.56536,1.18243,0.44294,-0.65218,0,0,0,0,0,0
2101,1.61103,0.75474,1.13044,0.59069,-0.46322,2.23735,0.70744,0,0,0,0
2102,1.38586,0.61955,0.9316,0.56978,-0.5584,1.92978,0.46961,0,0,0,0
2103,1.54563,0.83856,1.28038,0.7386,-0.56763,1.81907,0,0,0,0,0
2104,1.36012,0.69333,0.89622,0.65162,-0.55984,1.46531,0.24297,0,0,0,0
2105,1.26102,0.47913,0.84954,0.63117,-0.83929,1.55866,-0.50458,0,0,0,0
2106,-1.25523,-4.67117E-3,1.19212,0.80225,0.25732,3.99948,-1.50038,0,0,0,0
2107,1.59049,1.04047,1.06939,0.3785,-0.74188,0.33039,0,0,0,0,0
2108,1.11773,0.86082,0.91008,0.53385,-0.55044,1.86318,-0.2043,0,0,0,0
2109,0.97662,0.47508,0.9727,0.5636,-0.66196,0,0,0,0,0,0
2110,1.39403,0.58759,0.86544,0.26734,-0.84278,1.4425,-0.26643,0,0,0,0
2111,2.23793,1.56253,0.62095,1.57461,-0.79695,0,0,0,0,0,0
2112,1.75407,1.01843,1.25093,0.58932,-0.53238,1.85034,0.20397,0,0,0,0
2113,1.38881,0.89727,1.67236,0.67582,-0.53082,0.33039,0,0,0,0,0
2114,1.89866,1.12037,1.43676,0.89251,-0.27841,2.70003,0,0,0,0,0
2115,1.95466,1.06721,1.47933,1.08193,-0.22046,0,0,0,0,0,0
2116,2.02963,0.93788,1.19154,0.74276,-0.71415,0,0,0,0,0,0
2117,1.28773,0.63684,0.9391,0.60693,-0.59487,0,0,0,0,0,0
2118,1.53471,0.73996,0.99252,0.73761,-0.5823,0,0,0,0,0,0
2119,1.43043,0.72535,0.97071,0.62379,-0.60139,0,0,0,0,0,0
2120,1.16562,0.77583,1.19303,0.91806,-0.28591,1.94827,0,0,0,0,0
2121,2.74889,0.47554,0.56269,0.15327,-0.68937,0,0,0,0,0,0
2122,0.76715,1.3863,0.07621,-0.34029,-0.21872,0,0,0,0,0,0
2123,1.39339,0.79376,1.30666,0.67018,-0.47924,0,0,0,0,0,0
2124,-0.86497,0.46313,4.56824,1.98156,3.76555,0,0,0,0,0,0
2125,1.95808,1.20647,1.5972,1.34596,-0.26031,2.31666,0.59061,0,0,0,0
2126,1.11609,0.64632,1.02131,0.6873,-0.44573,0,0,0,0,0,0
2127,1.44211,0.83744,1.34195,0.7862,-0.49795,2.34109,0,0,0,0,0
2128,1.44546,0.88939,1.24631,0.70677,-0.58785,1.77636,0,0,0,0,0
2129,1.95141,1.00863,1.71649,0.74639,-0.33753,2.41171,0,0,0,0,0
2130,1.17239,0.45175,0.91541,0.46121,-0.81552,1.54547,0.08263,0,0,0,0
2131,1.63461,0.79718,1.19637,0.64077,-0.61272,1.80707,-0.2429,0,0,0,0
2132,1.28591,0.86737,1.27192,0.7399,-0.48223,0,0,0,0,0,0
2133,1.537,0.8148,1.35235,0.69961,-0.56422,0,0,0,0,0,0
2134,2.25483,1.5499,1.44203,0.73062,-0.28464,2.0954,0.9201,0,0,0,0
2135,1.63686,0.94791,1.44344,1.01444,-0.44885,2.16548,0.75276,0,0,0,0
2136,1.64211,0.88605,1.30714,0.63536,-0.54856,2.46261,0,0,0,0,0
2137,1.25814,0.55239,0.97535,0.68833,-0.69583,1.58673,0,0,0,0,0
2138,1.56513,0.97481,1.38593,0.80466,-0.30152,2.0647,0,0,0,0,0
2139,2.22624,1.57538,1.12968,1.52707,0.40171,0,0,0,0,0,0
2140,2.71486,1.59495,1.75101,1.38282,-0.09619,2.74021,0,0,0,0,0
2141,1.03742,0.45386,0.83857,0.52738,-0.73961,1.55546,0,0,0,0,0
2142,1.32572,0.81723,0.98103,0.72348,-0.71378,1.3689,0.23525,0,0,0,0
2143,1.56524,0.94276,1.10193,0.6911,-0.42742,0,0,0,0,0,0
2144,1.59368,0.72712,1.05561,0.46514,-0.60405,0,0,0,0,0,0
2145,1.64891,0.66059,1.19667,0.58109,-0.52162,0,0,0,0,0,0
2146,2.73909,1.39355,1.75461,1.11771,-0.34096,2.36667,0.89467,0,0,0,0
2147,1.2399,0.68922,0.83369,0.41426,-0.84411,1.57228,-0.05161,0,0,0,0
2148,2.04363,1.27276,0.95884,1.09322,-0.1201,1.84622,0.46198,0,0,0,0
2149,1.62927,0.94077,1.21329,0.91179,-0.43989,1.86604,0,0,0,0,0
2150,1.44132,1.10741,1.46533,0.84233,-0.50239,1.82374,0.39482,0,0,0,0
2151,1.46459,0.79246,1.11624,0.6087,-0.59129,1.46116,0,0,0,0,0
2152,1.31777,0.66674,1.22372,0.5616,-0.49024,1.96752,0.12444,0,0,0,0
2153,1.48109,0.76329,1.03276,0.49229,-0.43613,0,0,0,0,0,0
2154,1.61598,0.78496,1.35024,0.74788,-0.29415,1.72067,0,0,0,0,0
2155,1.30871,0.6871,0.98701,0.63092,-0.51572,1.8454,0,0,0,0,0
2156,1.77641,0.73592,1.12581,0.81681,-0.41346,1.28193,0.29199,0,0,0,0
2157,1.37183,0.70734,1.11333,0.6796,-0.66009,2.0414,0,0,0,0,0
2158,1.44548,0.72972,1.22168,0.76063,-0.52023,1.57098,-0.23491,0,0,0,0
2159,2.10779,1.177,1.29161,0.57706,-0.43407,2.16617,0,0,0,0,0
2160,1.04014,0.32586,0.71609,0.2092,-0.99391,1.23802,0,0,0,0,0
2161,2.37215,1.25831,1.40792,0.63373,-0.43682,2.14551,0.72119,0,0,0,0
2162,1.42373,0.8696,1.17254,0.41425,-0.49736,1.73688,0.3032,0,0,0,0
2163,1.83823,0.90313,1.21827,0.75498,-0.45749,1.8283,0.32302,0,0,0,0
2164,1.48863,0.67658,1.00951,0.59437,-0.58939,1.7744,0.18549,0,0,0,0
2165,1.95207,1.10057,1.43382,0.76614,-0.32144,2.15767,0.58758,0,0,0,0
2166,1.90328,1.09369,1.16001,0.88007,-0.27599,1.70168,0.27201,0,0,0,0
2167,1.56146,0.96463,1.44977,1.14109,-0.17219,2.02839,0.86304,0,0,0,0
2168,2.59637,1.67881,1.46522,0.90952,-0.48326,1.95761,0.35035,0,0,0,0
2169,1.59236,0.98391,0.95515,0.80912,-0.17256,1.73197,-0.31132,0,0,0,0
2170,1.57758,0.78605,1.2569,0.74503,-0.48333,1.64999,-0.15194,0,0,0,0
2171,2.0012,0.97374,1.20249,0.46464,-0.52014,1.8577,0,0,0,0,0
2172,2.17256,0.26623,1.83563,0.34967,-1.34113,0,0,0,0,0,0
2173,1.5553,0.79057,1.08455,0.55725,-0.46549,1.89378,0,0,0,0,0
2174,1.54958,0.8145,1.0965,0.47444,-0.65718,1.98429,0.30129,0,0,0,0
2175,1.79412,1.02872,1.14959,0.7215,-0.5786,1.88725,0.39788,0,0,0,0
2176,1.51224,0.89172,1.15486,0.4253,-0.52755,0,0,0,0,0,0
2177,2.35661,0.89525,1.92202,1.15751,-0.50652,2.2187,0,0,0,0,0
2178,2.07736,0.83,1.03704,0.98049,-0.40006,0,0,0,0,0,0
2179,1.54856,0.67871,0.95231,0.38329,-0.72935,2.18548,0.33471,0,0,0,0
2180,1.83686,0.82814,1.24758,0.69445,-0.49976,2.09368,0,0,0,0,0
2181,-0.6648,0.6174,2.37179,1.66674,1.52748,4.86236,-0.32117,0,0,0,0
2182,1.9646,1.11821,1.10309,0.51245,-0.28388,1.61955,0,0,0,0,0
2183,2.16743,1.16439,1.39144,0.7807,-0.37179,1.99379,0,0,0,0,0
2184,1.87773,1.02164,1.1689,0.66213,-0.4016,1.43647,-0.618,0,0,0,0
2185,-0.40723,0.68996,1.71742,1.5633,1.24344,4.45863,-0.3924,0,0,0,0
2186,1.92113,0.94772,1.2085,0.77797,-0.48725,2.37745,0.60285,0,0,0,0
2187,1.83734,0.98362,1.34766,0.50413,-0.37611,1.73615,0.25682,0,0,0,0
2188,2.25481,0.95692,1.36077,1.05332,-0.28538,1.73912,0,0,0,0,0
2189,1.80508,1.02084,1.16277,0.95336,-0.28036,0,0,0,0,0,0
2190,2.02245,1.22633,1.15592,0.79353,-0.3623,1.81041,0.15022,0,0,0,0
2191,1.94373,1.16668,1.31694,0.68327,-0.34227,1.84112,0.11604,0,0,0,0
2192,2.69641,1.5119,1.9661,1.62198,0.24231,2.2763,0,0,0,0,0
2193,1.97789,1.12061,1.26851,0.75853,-0.46508,2.24046,0.6159,0,0,0,0
2194,1.91846,1.13678,1.09282,0.88731,-0.24126,1.59629,0,0,0,0,0
2195,1.75548,0.89489,1.21195,0.68932,-0.49265,1.56811,0,0,0,0,0
2196,3.06315,1.66908,1.5844,0.82617,-0.13613,2.37387,1.56906,0,0,0,0
2197,1.74391,0.90192,1.0833,0.55056,-0.62915,1.45467,0.41129,0,0,0,0
2198,1.62392,0.75152,0.91139,0.32698,-0.774,1.66775,0.46138,0,0,0,0
2199,1.87018,0.989,1.25371,0.78622,-0.50624,0,0,0,0,0,0
2200,1.77803,0.83587,0.85616,0.37348,-0.53288,1.79057,0.36054,0,0,0,0
2201,2.12624,1.10043,1.40586,0.70314,-0.43921,1.54281,0,0,0,0,0
2202,1.98068,1.02898,1.26613,0.59194,-0.50223,1.27884,0,0,0,0,0
2203,1.87324,1.45904,1.18619,1.37524,-0.73761,0,0,0,0,0,0
2204,2.31516,1.13631,1.34321,0.87636,-0.22466,1.72513,0,0,0,0,0
2205,1.98113,1.12192,1.30572,0.96995,-0.42337,2.15431,0,0,0,0,0
2206,2.4966,1.07126,1.33608,0.77064,-0.34999,2.14676,0,0,0,0,0
2207,2.21018,1.18929,1.33346,0.83977,-0.59255,1.77028,0,0,0,0,0
2208,1.92093,0.83641,1.13614,0.48171,-0.65067,1.29337,-0.09328,0,0,0,0
2209,2.35284,1.3002,1.30444,0.81897,-0.27114,2.31291,0.71724,0,0,0,0
2210,2.33125,1.29179,1.39163,0.89623,-0.3297,2.34109,0,0,0,0,0
2211,2.09202,1.17718,1.19771,0.95431,-0.54524,1.67422,0,0,0,0,0
2212,-0.73552,0.64642,1.63572,1.15291,1.14948,4.03132,-1.04183,0,0,0,0
2213,1.75501,0.64935,0.85671,0.29471,-0.84392,1.34788,-8.42376E-3,0,0,0,0
2214,2.24158,1.10864,1.08439,0.53338,-0.42583,1.58287,0.40438,0,0,0,0
2215,2.044,0.84736,1.03776,0.40344,-0.79378,1.49531,0.70485,0,0,0,0
2216,2.09246,0.97184,0.88091,0.33518,-0.80533,1.52473,0,0,0,0,0
2217,0,0,0,0,0,0,0,0,0,0,0
2218,2.30936,1.17756,1.01617,0.66565,-0.41777,1.46394,0.77186,0,0,0,0
2219,2.09112,1.00423,1.09608,0.56537,-0.69754,1.77625,0,0,0,0,0
2220,0.08824,1.54853,2.12219,1.85981,1.80539,4.55,0.54053,0,0,0,0
2221,2.03743,1.24651,1.5149,0.82185,-0.24405,0,0,0,0,0,0
2222,2.55118,1.35374,1.17983,0.81992,-0.34775,1.58412,0.66091,0,0,0,0
2223,2.48783,1.4125,1.5854,1.02128,-0.30697,1.7249,0,0,0,0,0
2224,2.46829,1.37881,1.17215,0.83431,-0.371,1.36085,0,0,0,0,0
2225,2.10073,0.96332,0.99085,0.46785,-0.72056,1.62114,0,0,0,0,0
2226,2.19191,1.09395,1.2622,0.56033,-0.59195,1.41718,0.17281,0,0,0,0
2227,2.40566,1.29464,1.35591,0.99272,-0.56448,0,0,0,0,0,0
2228,2.18711,1.09307,1.06824,0.63511,-0.63684,0,0,0,0,0,0
2229,2.22951,1.11479,1.17249,0.85378,-0.33433,2.01281,0,0,0,0,0
2230,2.46385,1.0395,1.05013,0.91475,-0.54271,0,0.72043,0,0,0,0
2231,2.41481,1.27981,1.30579,0.86486,-0.29126,2.02215,0,0,0,0,0
2232,2.36649,1.26607,1.334,0.93467,-0.32314,2.11817,0,0,0,0,0
2233,2.17573,1.10848,1.17541,0.7557,-0.50004,1.2256,0,0,0,0,0
2234,2.40713,1.15829,1.22359,0.69526,-0.57084,1.37358,0.66971,0,0,0,0
2235,2.34922,1.08332,1.1303,0.53681,-0.74972,1.27703,0.75761,0,0,0,0
2236,2.4459,1.36447,1.17667,0.88758,-0.4835,1.61073,1.55954,0,0,0,0
2237,2.21789,1.18547,1.05604,0.55162,-0.77781,1.24478,-0.14874,0,0,0,0
2238,2.45808,1.37754,1.07017,0.65345,-0.47346,1.35211,0,0,0,0,0
2239,2.1013,1.31524,1.40284,0.98531,0.09463,0,0,0,0,0,0
2240,2.75185,1.50094,1.36388,0.9932,-0.10657,0,0,0,0,0,0
2241,1.57501,1.68781,2.42849,1.62039,0.51574,3.58413,1.52015,0,0,0,0
2242,2.70655,1.57493,1.21889,0.92951,-0.29579,0,0,0,0,0,0
2243,2.30396,1.21972,1.10249,0.61533,-0.66112,1.24455,0.07182,0,0,0,0
2244,2.69341,1.53732,1.45197,1.1322,-0.30666,2.61758,0,0,0,0,0
2245,2.1868,0.92286,0.79885,0.59605,-0.92258,1.32616,-0.0234,0,0,0,0
2246,2.70554,1.54702,1.31212,1.02454,-0.45664,0,0,0,0,0,0
2247,3.61483,1.55648,1.65517,1.41335,-0.19665,1.89327,0,0,0,0,0
2248,2.48094,1.00345,0.96435,0.60993,-0.90607,1.58927,0,0,0,0,0
2249,2.23964,0.95098,0.72243,0.44491,-1.04909,1.26848,-0.02704,0,0,0,0
2250,3.78036,1.94329,1.7499,1.59164,-0.27382,2.24882,-0.535,0,0,0,0
2251,2.6231,1.23207,1.29833,0.75524,-0.59242,1.31469,0.47691,0,0,0,0
2252,2.72664,1.50558,1.33087,1.04953,-0.34792,2.17493,0,0,0,0,0
2253,3.71869,1.84498,1.81431,1.52195,0.20594,0.33039,0,0,0,0,0
2254,2.48517,1.10976,1.10495,0.82757,-0.66715,1.46854,0,0,0,0,0
2255,2.64921,1.07497,0.97949,0.69504,-0.669,1.04079,-0.88427,0,0,0,0
2256,2.79788,1.43629,1.07027,0.93219,-0.42598,2.27209,0,0,0,0,0
2257,2.88395,1.30718,1.14439,1.05942,-0.50926,1.35647,0.61,0,0,0,0
2258,2.93636,1.58281,1.38224,1.05246,-0.36293,2.95769,0,0,0,0,0
2259,2.55064,1.15797,0.92311,0.90601,-0.76121,1.76306,0,0,0,0,0
2260,3.14178,1.5233,0.96213,1.40489,0.20468,0,0,0,0,0,0
2261,2.69594,1.152,1.07905,0.90315,-0.47655,1.44736,0.29942,0,0,0,0
2262,0,0,0,0,0,0,0,0,0,0,0
2263,3.00085,1.86227,2.47334,1.9842,0.48522,0,0,0,0,0,0
2264,3.19341,1.5238,0.93302,1.68989,-0.20522,0,0,0,0,0,0
2265,0,1.40323,1.43973,0.9379,-0.26778,2.32908,0,0,0,0,0
2266,3.73723,1.80824,1.57516,1.57445,0.11569,2.41235,0,0,0,0,0
2267,3.56988,1.7452,1.807,1.55817,0.01556,2.45729,0,0,0,0,0
2268,2.77798,1.8484,1.38512,1.11351,-0.31045,1.02353,0,0,0,0,0
2269,3.21018,1.51817,1.46939,1.5101,-2.74181E-3,2.47497,1.67428,0,0,0,0
2270,0,0,0,0,0,0,0,0,0,0,0
2271,0.0787,-0.67129,0.68942,-0.81698,3.25034,2.54265,0.68518,0,0,0,0
2272,2.01159,1.57,1.34069,1.42716,2.87134,0,0,0,0,0,0
2273,0.57451,-0.09779,1.41969,0.53353,4.15176,3.3943,2.09696,0,0,0,0
2274,0.22314,0.32502,1.17845,1.1201,3.78059,0,0,0,0,0,0
2275,3.03547,2.10656,2.1161,2.72269,6.15955,0,0,0,0,0,0
